# Step Temp Density
500 245.9936984665096702 1.2048369920160104662
600 279.32132847004078258 1.2048369920160104662
700 311.07355428384852303 1.2048369920160104662
800 334.36638527171714941 1.2048369920160104662
900 359.14873428333396532 1.2048369920160104662
1000 391.88873335053312985 1.2048369920160104662
1100 424.67607583442469377 1.2048369920160104662
1200 447.05535564891289368 1.2048369920160104662
1300 480.237430525330808 1.2048369920160104662
1400 504.63995184983434683 1.2048369920160104662
1500 514.26426763001143172 1.2048369920160104662
1600 510.42634399306763271 1.2048369920160104662
1700 494.10641228574934303 1.2048369920160104662
1800 492.8488841278638688 1.2048369920160104662
1900 492.73324367099360188 1.2048369920160104662
2000 499.9836333566932467 1.2048369920160104662
2100 507.45548292193905127 1.2048369920160104662
2200 505.66667774862770557 1.2048369920160104662
2300 503.158684686354718 1.2048369920160104662
2400 495.82138917139434398 1.2048369920160104662
2500 495.53648376678142995 1.2048369920160104662
2600 499.13688785566370143 1.2048369920160104662
2700 500.75946690012438012 1.2048369920160104662
2800 509.11559682048556397 1.2048369920160104662
2900 504.64430248349452768 1.2048369920160104662
3000 495.86566078493325449 1.2048369920160104662
3100 494.43805261082297875 1.2048369920160104662
3200 495.6166093973836837 1.2048369920160104662
3300 502.55830242553253129 1.2048369920160104662
3400 506.08290434697812543 1.2048369920160104662
3500 499.9611237204317149 1.2048369920160104662
3600 500.02100701672924288 1.2048369920160104662
3700 495.86843484117139269 1.2048369920160104662
3800 494.79520199113244416 1.2048369920160104662
3900 496.98045322671157464 1.2048369920160104662
4000 504.52314705856514365 1.2048369920160104662
4100 501.48853994231455999 1.2048369920160104662
4200 500.52337439985006995 1.2048369920160106883
4300 495.15965340365772818 1.2048369920160104662
4400 493.130846775666555 1.2048369920160104662
4500 500.47897495947694324 1.2048369920160104662
4600 499.22335635819791833 1.2048369920160104662
4700 504.02143646927453347 1.2048369920160104662
4800 503.08654860566326761 1.2048369920160104662
4900 497.70983300625937318 1.2048369920160104662
5000 499.29502761077742434 1.2048369920160104662
5100 497.23893289434812459 1.2048369920160106883
5200 503.03545012350969046 1.2048369920160104662
5300 503.01822027087109745 1.2048369920160104662
5400 504.05144559090041412 1.2048369920160104662
5500 500.7755351422653689 1.2048369920160104662
5600 496.71786201138877459 1.2048369920160106883
5700 494.47655913100396674 1.2048369920160104662
5800 497.33787175036485451 1.2048369920160104662
5900 502.11253208267953596 1.2048369920160104662
6000 503.99024135332342667 1.2048369920160104662
6100 504.02218583929322904 1.2048369920160104662
6200 496.65646244092937422 1.2048369920160104662
6300 494.9721307410479767 1.2048369920160104662
6400 499.62181095848478662 1.2048369920160104662
6500 499.73791093642336136 1.2048369920160104662
6600 505.62925955112797283 1.2048369920160104662
6700 500.72455342170752601 1.2048369920160104662
6800 492.70275874525100335 1.2048369920160104662
6900 494.11362438434480282 1.2048369920160104662
7000 497.44832015276853099 1.2048369920160104662
7100 501.6780248987088271 1.2048369920160104662
7200 500.33923580434185396 1.2048369920160104662
7300 499.58106209211297255 1.2048369920160104662
7400 496.97503937144028896 1.2048369920160104662
7500 495.6758290440957353 1.2048369920160104662
7600 498.25669158236308931 1.2048369920160104662
7700 503.21334722806130912 1.2048369920160104662
7800 501.58472783380989313 1.2048369920160104662
7900 500.39071436929287984 1.2048369920160104662
8000 500.16390070649623567 1.2048369920160104662
8100 498.02453689242042856 1.2048369920160104662
8200 499.38909948636035097 1.2048369920160104662
8300 499.27659492882690984 1.2048369920160104662
8400 504.40952612335325966 1.2048369920160104662
8500 500.01929353222089958 1.2048369920160104662
8600 500.38608388062198173 1.2048369920160104662
8700 496.79916551298055083 1.2048369920160104662
8800 498.03936860277474352 1.2048369920160104662
8900 502.88448551838104095 1.2048369920160104662
9000 499.71347366551901814 1.2048369920160104662
9100 502.62471221019490031 1.2048369920160104662
9200 496.13899017456174079 1.2048369920160104662
9300 500.29211233058549624 1.2048369920160104662
9400 497.91128499046072875 1.2048369920160104662
9500 501.13739838502698376 1.2048369920160104662
9600 497.05845228808374259 1.2048369920160104662
9700 498.19480329584615674 1.2048369920160104662
9800 500.12340656495211988 1.2048369920160104662
9900 501.9210757222117536 1.2048369920160104662
10000 500.99678797566434696 1.2048369920160104662
10100 500.32270552882806669 1.2048369920160104662
10200 497.36858672701850992 1.2048369920160104662
10300 495.31083016853847312 1.2048369920160104662
10400 505.89040613499469146 1.2048369920160104662
10500 500.37558148799109858 1.2048369920160104662
10600 505.6563548995774795 1.2048369920160104662
10700 495.53911748060215814 1.2048369920160104662
10800 495.04813031492130904 1.2048369920160106883
10900 496.94018594009844492 1.2048369920160104662
11000 496.61368189160680231 1.2048369920160104662
11100 502.74243275563554789 1.2048369920160104662
11200 500.70142383110123774 1.2048369920160104662
11300 501.13517130019818069 1.2048369920160104662
11400 495.66632823703082522 1.2048369920160104662
11500 500.88576053977067204 1.2048369920160104662
11600 502.31931375959425168 1.2048369920160104662
11700 500.10294777916044495 1.2048369920160104662
11800 501.5176213796535194 1.2048369920160104662
11900 500.44915576630819487 1.2048369920160104662
