# Step Temp Density
300 281.78971716598636021 1.3727735923880195479
400 264.6055039721987896 1.3727735923880197699
500 312.6589902133954979 1.3727735923880197699
600 301.65586274256003207 1.3727735923880197699
700 359.22885839942352959 1.3727735923880197699
800 382.38780658954681257 1.3727735923880195479
900 419.39358458890512793 1.3727735923880195479
1000 450.87243800993195464 1.3727735923880195479
1100 471.23070576605800852 1.3727735923880197699
1200 489.66418347826083846 1.3727735923880197699
1300 509.06457241909276945 1.3727735923880197699
1400 515.60355250454767884 1.3727735923880195479
1500 511.22455790492591632 1.3727735923880197699
1600 493.14391743854588412 1.3727735923880197699
1700 488.07476626901188865 1.3727735923880197699
1800 493.56412364414848071 1.3727735923880195479
1900 507.94552526909382095 1.3727735923880197699
2000 507.26178309105023345 1.3727735923880197699
2100 504.17511564406919433 1.3727735923880197699
2200 497.88799639225521787 1.3727735923880197699
2300 492.53588182765258807 1.3727735923880195479
2400 493.54647675040570221 1.3727735923880197699
2500 501.29942156406053755 1.3727735923880197699
2600 505.07724673653126501 1.3727735923880197699
2700 501.80329550640090019 1.3727735923880195479
2800 500.47652449459104673 1.3727735923880197699
2900 497.88351323297848694 1.3727735923880197699
3000 491.66069117225436003 1.3727735923880197699
3100 496.49071155267898803 1.3727735923880195479
3200 499.38075925495019192 1.3727735923880197699
3300 500.04541560799697208 1.3727735923880197699
3400 501.37970694457879972 1.3727735923880197699
3500 500.44794348017080665 1.3727735923880197699
3600 498.42560566509718001 1.3727735923880197699
3700 500.42628850006212815 1.3727735923880197699
3800 503.14792057182273766 1.3727735923880195479
3900 498.8328920613577111 1.3727735923880195479
4000 498.72828186191418354 1.3727735923880197699
4100 500.30204973072932262 1.3727735923880195479
4200 499.75507689530104471 1.3727735923880197699
4300 499.76325364454061173 1.3727735923880195479
4400 497.64572080387870301 1.3727735923880197699
4500 500.75491804130786022 1.3727735923880197699
4600 499.7948095622214737 1.3727735923880195479
4700 504.73967509299757239 1.3727735923880197699
4800 496.97834975491832665 1.3727735923880197699
4900 497.39295790802043484 1.3727735923880197699
5000 497.24780450935691078 1.3727735923880197699
5100 500.17879950949509293 1.3727735923880197699
5200 502.20318608718855558 1.3727735923880197699
5300 500.19842097464430708 1.3727735923880197699
5400 501.17312355442231819 1.3727735923880197699
5500 497.00902782524150325 1.3727735923880195479
5600 497.66235245365726314 1.3727735923880197699
5700 501.81426085147086269 1.3727735923880197699
5800 508.9149171348398113 1.3727735923880197699
5900 504.45239557103059269 1.3727735923880197699
6000 504.6528205932623905 1.3727735923880197699
6100 496.03772386875783695 1.3727735923880197699
6200 493.27228490700696284 1.3727735923880191038
6300 498.20186999182300269 1.3727735923880197699
6400 503.92164331911828867 1.3727735923880195479
6500 508.73900799403782003 1.3727735923880197699
6600 501.10364800237090321 1.3727735923880197699
6700 498.46348935846316408 1.3727735923880195479
6800 495.31495643207460944 1.3727735923880195479
6900 503.32331802420702616 1.3727735923880197699
7000 501.1488398767395438 1.3727735923880197699
7100 501.61844436536955527 1.3727735923880197699
7200 495.31775730339859365 1.3727735923880195479
7300 496.15537435904428776 1.3727735923880197699
7400 497.30391137933111168 1.3727735923880197699
7500 499.00147524806408228 1.3727735923880197699
7600 500.5535641112870735 1.3727735923880197699
7700 497.26476677189702968 1.3727735923880197699
7800 498.12283339341860255 1.3727735923880197699
7900 498.87510394032312888 1.3727735923880195479
8000 499.86426327252928559 1.3727735923880197699
8100 500.51269410971298157 1.3727735923880197699
8200 495.86304736417247341 1.3727735923880197699
8300 499.12457342311523689 1.3727735923880197699
8400 504.68960799660584371 1.3727735923880197699
8500 498.38311586422668142 1.3727735923880197699
8600 499.41034386688130553 1.3727735923880197699
8700 502.05530343799478032 1.3727735923880197699
8800 493.12541273894947835 1.3727735923880197699
8900 498.70269972415644588 1.3727735923880197699
9000 505.31811383274020955 1.3727735923880197699
9100 498.90763259574129052 1.3727735923880197699
9200 504.40972623033832178 1.3727735923880197699
9300 496.52172906312478062 1.3727735923880197699
9400 495.1439790713929483 1.3727735923880195479
9500 502.17707341164629042 1.3727735923880197699
9600 499.28244568800249681 1.3727735923880197699
9700 499.27167358723835378 1.3727735923880197699
9800 499.65713318551752309 1.3727735923880197699
9900 500.98803297320682759 1.3727735923880197699
10000 501.17626786301826769 1.3727735923880197699
10100 499.14445474418323556 1.3727735923880195479
10200 499.28792452923966039 1.3727735923880197699
10300 500.39866834256326911 1.3727735923880197699
10400 501.69591636460705786 1.3727735923880197699
10500 502.41143624542422685 1.3727735923880195479
10600 497.20242699764969529 1.3727735923880197699
10700 498.4606643214721089 1.3727735923880197699
10800 500.80387985889200309 1.3727735923880195479
10900 502.76591157705365731 1.3727735923880197699
11000 499.66117030633512286 1.3727735923880197699
11100 499.58039250616201343 1.3727735923880197699
11200 498.76513555860384486 1.3727735923880197699
11300 499.86809563952886037 1.3727735923880197699
11400 499.24135354403404108 1.3727735923880197699
11500 498.09714512426540978 1.3727735923880197699
11600 507.80413699077632828 1.3727735923880197699
11700 499.53567386906036063 1.3727735923880197699
11800 502.62249417737700696 1.3727735923880197699
11900 498.82736354346792496 1.3727735923880195479
12000 495.82648656272510834 1.3727735923880197699
12100 497.41077062954434496 1.3727735923880197699
12200 500.89836340794425951 1.3727735923880197699
12300 503.92197061362628574 1.3727735923880197699
12400 501.9362615386211246 1.3727735923880197699
12500 498.48504194080135221 1.3727735923880197699
12600 496.79209887051280248 1.3727735923880197699
12700 496.15399149281950031 1.3727735923880195479
12800 500.05921278580592571 1.3727735923880197699
12900 504.45637630961090281 1.3727735923880197699
13000 502.72158777800126472 1.3727735923880197699
13100 498.26216622067181561 1.3727735923880197699
13200 496.98384018361315384 1.3727735923880195479
13300 500.79760544581847626 1.3727735923880197699
13400 502.05487625715164768 1.3727735923880197699
13500 502.92249623740144671 1.3727735923880195479
13600 501.43969608544915673 1.3727735923880197699
13700 500.6581305481594768 1.3727735923880197699
13800 497.33404223615895035 1.3727735923880197699
13900 497.67032890855711003 1.3727735923880197699
14000 496.18811833879158257 1.3727735923880197699
14100 502.95302627364822001 1.3727735923880197699
14200 501.63377598766840038 1.3727735923880197699
14300 503.52674200883774347 1.3727735923880197699
14400 498.53063217579932598 1.3727735923880197699
14500 499.76903772137251281 1.3727735923880197699
14600 497.30323641100090981 1.3727735923880197699
14700 502.23203113382135143 1.3727735923880195479
14800 501.78813584665994085 1.3727735923880197699
14900 499.66716506406891085 1.3727735923880195479
15000 496.320114335489734 1.3727735923880195479
15100 500.60137248804579713 1.3727735923880197699
15200 499.58196254425536154 1.3727735923880197699
15300 498.72836323255307889 1.3727735923880197699
15400 502.85666874411862182 1.3727735923880197699
15500 502.37201133507352324 1.3727735923880197699
15600 494.27540313367376257 1.3727735923880195479
15700 494.25179413269859197 1.3727735923880197699
15800 497.07591670645786053 1.3727735923880197699
15900 501.51868296048354523 1.3727735923880197699
16000 497.64814885120762256 1.3727735923880197699
16100 501.68367143707729383 1.3727735923880197699
16200 497.20661224197635875 1.3727735923880197699
16300 496.88170673577229763 1.3727735923880197699
16400 499.35397712059597097 1.3727735923880197699
16500 499.90414743546807586 1.3727735923880197699
16600 496.99485210829840298 1.3727735923880197699
16700 499.31549106046975339 1.3727735923880195479
16800 500.69381498815079112 1.3727735923880197699
16900 504.15029840358261026 1.3727735923880195479
17000 495.48786925935041836 1.3727735923880195479
17100 499.05966953166131361 1.3727735923880197699
17200 497.15084191321875551 1.3727735923880197699
17300 503.29587070770566015 1.3727735923880195479
17400 499.56393626973971323 1.3727735923880197699
17500 501.14254369655316168 1.3727735923880195479
17600 498.62064189576233275 1.3727735923880197699
17700 499.50652945718786668 1.3727735923880195479
17800 498.45577618192822911 1.3727735923880197699
17900 496.26653847672918118 1.3727735923880197699
18000 498.48928748616407347 1.3727735923880197699
18100 502.51694451194151725 1.3727735923880197699
18200 502.6526276813603431 1.3727735923880197699
18300 502.95974069246193494 1.3727735923880195479
18400 504.04857933701811135 1.3727735923880197699
18500 496.46151859434365861 1.3727735923880195479
18600 499.15305471797449854 1.3727735923880197699
18700 505.12935425312423376 1.3727735923880197699
18800 500.860078979170396 1.3727735923880197699
18900 491.54216803059858876 1.3727735923880197699
19000 498.90983657749040958 1.3727735923880197699
19100 500.07672183862081283 1.3727735923880197699
19200 506.08378586322572801 1.3727735923880197699
19300 501.16932231577891343 1.3727735923880195479
19400 501.72536125551101804 1.3727735923880197699
19500 500.09402947152398156 1.3727735923880195479
19600 501.08555623955982128 1.3727735923880197699
19700 507.15848126866484336 1.3727735923880197699
19800 503.39165425094557804 1.3727735923880197699
19900 501.65898169020778141 1.3727735923880197699
20000 502.06265504657238807 1.3727735923880197699
20100 499.54903056206813972 1.3727735923880197699
20200 500.0014337658013801 1.3727735923880197699
20300 499.50718225611581147 1.3727735923880195479
20400 501.48737634535922325 1.3727735923880197699
20500 497.3438184403406126 1.3727735923880197699
20600 498.4823076016206187 1.3727735923880197699
20700 495.00057393057755917 1.3727735923880197699
20800 501.60729637219236565 1.3727735923880197699
20900 502.33970608739173258 1.3727735923880195479
21000 500.43707367843063594 1.3727735923880195479
21100 501.30186593496307523 1.3727735923880195479
21200 494.24606143060617569 1.3727735923880197699
21300 498.61814089912195413 1.3727735923880195479
21400 502.07984178854371748 1.3727735923880197699
21500 503.89902963840233951 1.3727735923880197699
21600 495.04461783634246785 1.3727735923880197699
21700 498.09243428182662683 1.3727735923880195479
21800 493.75660362400918757 1.3727735923880197699
21900 502.50555241584578425 1.3727735923880197699
22000 502.36952623560841857 1.3727735923880195479
22100 506.51975503897256203 1.3727735923880197699
22200 499.64441803003649056 1.3727735923880197699
22300 496.57184369612423325 1.3727735923880197699
22400 497.38845289095422686 1.3727735923880197699
22500 500.88322774037339968 1.3727735923880195479
22600 499.36231564862953292 1.3727735923880197699
22700 497.88698744961669718 1.3727735923880197699
22800 500.3502233947234572 1.3727735923880197699
22900 503.27186530750924476 1.3727735923880197699
23000 498.1782237699704865 1.3727735923880195479
23100 497.22819387743800235 1.3727735923880197699
23200 500.17081475713951022 1.3727735923880197699
23300 501.11451957339266983 1.3727735923880197699
23400 503.95752329604056285 1.3727735923880197699
23500 499.08398068752239851 1.3727735923880195479
23600 500.90717782187584817 1.3727735923880197699
23700 494.47529128832951528 1.3727735923880197699
23800 500.24600964893068067 1.3727735923880197699
23900 501.08440064530549307 1.3727735923880197699
24000 503.57951611150429017 1.3727735923880197699
24100 497.50158165111764674 1.3727735923880197699
24200 494.58638990156180171 1.3727735923880197699
24300 496.20136860075251661 1.3727735923880197699
24400 499.16266139020746095 1.3727735923880197699
24500 505.8499465750157924 1.3727735923880197699
24600 499.98187437004986577 1.3727735923880197699
24700 500.38781460020311442 1.3727735923880197699
24800 501.30111878921309199 1.3727735923880197699
24900 493.32543200276023754 1.3727735923880197699
25000 494.7611528961385261 1.3727735923880197699
25100 502.79392070664994208 1.3727735923880197699
25200 495.06822645944458827 1.3727735923880197699
25300 504.09433208057612319 1.3727735923880195479
25400 500.88888088974488255 1.3727735923880195479
25500 498.2657423886770971 1.3727735923880197699
25600 495.96167709107265864 1.3727735923880195479
25700 500.74332308638884115 1.3727735923880197699
25800 502.96496601863663045 1.3727735923880197699
25900 500.66718746091459025 1.3727735923880195479
26000 499.01434037059613047 1.3727735923880197699
26100 501.17621340251957918 1.3727735923880197699
26200 497.30241932524114645 1.3727735923880197699
26300 498.32379723462980792 1.3727735923880197699
26400 497.98575592465294903 1.3727735923880197699
26500 505.130856885037133 1.3727735923880197699
26600 499.6712158076978767 1.3727735923880197699
26700 502.14538706025348347 1.3727735923880197699
26800 503.18907444749061142 1.3727735923880195479
26900 494.1487413399075308 1.3727735923880197699
27000 496.72712690334134322 1.3727735923880195479
27100 493.40884628142578094 1.3727735923880195479
27200 499.43880267279013196 1.3727735923880195479
27300 501.97153707080332197 1.3727735923880195479
27400 499.2557529625087227 1.3727735923880197699
27500 500.73889992708251384 1.3727735923880197699
27600 502.50389499154744044 1.3727735923880195479
27700 498.0801947018694591 1.3727735923880197699
27800 499.75139505572030885 1.3727735923880197699
27900 497.89779444566073607 1.3727735923880197699
28000 505.05225168929729307 1.3727735923880197699
28100 504.22347047081677829 1.3727735923880197699
28200 501.74299491489847469 1.3727735923880195479
28300 500.98320739458273465 1.3727735923880197699
28400 500.42710206193038402 1.3727735923880197699
28500 498.91796246230677525 1.3727735923880197699
28600 504.75206411732051492 1.3727735923880197699
28700 502.83195532708401743 1.3727735923880197699
28800 501.02892831581920063 1.3727735923880195479
28900 498.38979196543021999 1.3727735923880197699
29000 498.57815788646860256 1.3727735923880197699
29100 499.20682351422152578 1.3727735923880195479
29200 503.08078736361630945 1.3727735923880197699
29300 502.72681271909607403 1.3727735923880197699
29400 501.34708031911139869 1.3727735923880195479
29500 502.04557288711527008 1.3727735923880197699
29600 501.67130878178448938 1.3727735923880197699
29700 502.32784498769910897 1.3727735923880197699
29800 501.68193201682868221 1.3727735923880197699
29900 499.30193439197148564 1.3727735923880197699
30000 503.14579838684625201 1.3727735923880197699
30100 500.29696598403091912 1.3727735923880195479
30200 500.56312486874759315 1.3727735923880197699
30300 499.82803980616563422 1.3727735923880197699
30400 500.76239469899519463 1.3727735923880197699
30500 504.73551381587964215 1.3727735923880197699
30600 497.42288315727211057 1.3727735923880197699
30700 496.34798441724518625 1.3727735923880197699
30800 497.75978791147167613 1.3727735923880197699
30900 502.20705015453432907 1.3727735923880197699
31000 503.06193426489971898 1.3727735923880195479
31100 498.49247672463809522 1.3727735923880197699
